RNC,FileId,Time,Sequence No,Latitude,Longitude,Task Name,Call ID,Cell ID,App Throughput DL (kbit/s),App Throughput UL (kbit/s),Technology,Aggregate C/I (dB),RxLev (Sub) (dBm),RxQual (Sub),Tx Power (dBm),DL Coding Scheme,Ul Coding Scheme,DL RLC Throughput (kbps),UL RLC Throughput (kbps),DL LLC Throughput (kbps),UL LLC Throughput (kbps)
CTPA,10001005,2/19/2015 1:33:23 PM,3700,-23.581007,-46.572058,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:24 PM,3701,-23.581003,-46.572058,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:25 PM,3702,-23.580987,-46.572058,FTP DL,5,9636,4.49,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:26 PM,3703,-23.580965,-46.572055,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:27 PM,3704,-23.580937,-46.572058,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:28 PM,3705,-23.580895,-46.572060,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:29 PM,3706,-23.580848,-46.572063,FTP DL,5,9636,4.76,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:30 PM,3707,-23.580800,-46.572065,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:31 PM,3708,-23.580748,-46.572070,FTP DL,5,9636,,,GPRS,,,,,2,2,,358.343,,
CTPA,10001005,2/19/2015 1:33:32 PM,3709,-23.580692,-46.572075,FTP DL,5,9636,5.27,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:33 PM,3710,-23.580635,-46.572080,FTP DL,5,9636,,,GPRS,,,,,2,1,,335.891,,
CTPA,10001005,2/19/2015 1:33:34 PM,3711,-23.580577,-46.572085,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:35 PM,3712,-23.580510,-46.572092,FTP DL,5,9636,5.06,,GPRS,,,,,2,1,,349.38,,
CTPA,10001005,2/19/2015 1:33:36 PM,3713,-23.580438,-46.572098,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:37 PM,3714,-23.580363,-46.572105,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:38 PM,3715,-23.580287,-46.572110,FTP DL,5,9636,5.47,,GPRS,,,,,2,2,,334.578,,
CTPA,10001005,2/19/2015 1:33:39 PM,3716,-23.580205,-46.572117,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:40 PM,3717,-23.580127,-46.572122,FTP DL,5,9636,,,GPRS,,,,,2,1,,351.203,,
CTPA,10001005,2/19/2015 1:33:41 PM,3718,-23.580047,-46.572125,FTP DL,5,9636,4.61,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:42 PM,3719,-23.579962,-46.572127,FTP DL,5,9636,,,GPRS,,,,,2,2,,309.678,,
CTPA,10001005,2/19/2015 1:33:43 PM,3720,-23.579870,-46.572127,FTP DL,5,9636,,,GPRS,,,,,2,2,,394.366,,
CTPA,10001005,2/19/2015 1:33:44 PM,3721,-23.579773,-46.572122,FTP DL,5,9636,5,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:45 PM,3722,-23.579673,-46.572113,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:46 PM,3723,-23.579570,-46.572100,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:47 PM,3724,-23.579467,-46.572080,FTP DL,5,9636,5.62,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:48 PM,3725,-23.579365,-46.572053,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:49 PM,3726,-23.579265,-46.572025,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:50 PM,3727,-23.579167,-46.571990,FTP DL,5,9636,5.49,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:51 PM,3728,-23.579068,-46.571952,FTP DL,5,9636,,,GPRS,,,,,2,2,,344.498,,
CTPA,10001005,2/19/2015 1:33:52 PM,3729,-23.578972,-46.571907,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:53 PM,3730,-23.578877,-46.571858,FTP DL,5,9636,5.55,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:54 PM,3731,-23.578782,-46.571807,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:55 PM,3732,-23.578687,-46.571753,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:56 PM,3733,-23.578592,-46.571703,FTP DL,5,9636,6.05,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:57 PM,3734,-23.578497,-46.571655,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:33:58 PM,3735,-23.578405,-46.571612,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:33:59 PM,3736,-23.578315,-46.571572,FTP DL,5,9636,5.28,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:00 PM,3737,-23.578228,-46.571538,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:34:01 PM,3738,-23.578145,-46.571510,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:02 PM,3739,-23.578075,-46.571483,FTP DL,5,9636,4.74,,GPRS,,,,,2,2,,340.732,,
CTPA,10001005,2/19/2015 1:34:03 PM,3740,-23.578012,-46.571463,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:04 PM,3741,-23.577947,-46.571448,FTP DL,5,9636,,,GPRS,,,,,2,2,,386.474,,
CTPA,10001005,2/19/2015 1:34:05 PM,3742,-23.577880,-46.571433,FTP DL,5,9636,5.31,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:06 PM,3743,-23.577808,-46.571418,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:07 PM,3744,-23.577733,-46.571403,FTP DL,5,9636,,,GPRS,,,,,2,2,,234.36,,
CTPA,10001005,2/19/2015 1:34:08 PM,3745,-23.577653,-46.571387,FTP DL,5,9636,4.74,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:34:09 PM,3746,-23.577573,-46.571372,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:10 PM,3747,-23.577497,-46.571360,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:11 PM,3748,-23.577425,-46.571348,FTP DL,5,9636,,,GPRS,,,,,2,2,,256.302,,
CTPA,10001005,2/19/2015 1:34:12 PM,3749,-23.577350,-46.571337,FTP DL,5,9636,5.01,,GPRS,,,,,2,1,,123.314,,
CTPA,10001005,2/19/2015 1:34:13 PM,3750,-23.577272,-46.571323,FTP DL,5,9636,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:34:14 PM,3751,-23.577190,-46.571308,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:15 PM,3752,-23.577105,-46.571292,FTP DL,5,9636,4.62,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:16 PM,3753,-23.577018,-46.571275,FTP DL,5,9636,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:34:17 PM,3754,-23.576937,-46.571260,FTP DL,5,9636,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:34:18 PM,3755,-23.576858,-46.571245,FTP DL,5,9636,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:34:19 PM,3756,-23.576777,-46.571230,FTP DL,5,9636,,,GPRS,,,,,2,2,,304.49,,
CTPA,10001005,2/19/2015 1:35:57 PM,3757,-23.565888,-46.575093,FTP DL,6,9634,,,GPRS,,,,,,,,,,
CTPA,10001005,2/19/2015 1:35:58 PM,3758,-23.565855,-46.575108,FTP DL,6,9634,,,GSM,,,,,,,,,,
CTPA,10001005,2/19/2015 1:35:59 PM,3759,-23.565830,-46.575122,FTP DL,6,9634,,,GSM,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:00 PM,3760,-23.565812,-46.575133,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:01 PM,3761,-23.565798,-46.575142,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:02 PM,3762,-23.565788,-46.575145,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:03 PM,3763,-23.565782,-46.575148,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:04 PM,3764,-23.565773,-46.575153,FTP DL,6,9634,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:05 PM,3765,-23.565765,-46.575157,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:06 PM,3766,-23.565757,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:07 PM,3767,-23.565748,-46.575163,FTP DL,6,9634,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:08 PM,3768,-23.565738,-46.575167,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:09 PM,3769,-23.565728,-46.575170,FTP DL,6,9634,2.37,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:10 PM,3770,-23.565718,-46.575168,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:11 PM,3771,-23.565710,-46.575167,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:12 PM,3772,-23.565703,-46.575163,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:13 PM,3773,-23.565695,-46.575160,FTP DL,6,9634,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/19/2015 1:36:14 PM,3774,-23.565690,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:15 PM,3775,-23.565685,-46.575157,FTP DL,6,9634,2.37,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:16 PM,3776,-23.565680,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:17 PM,3777,-23.565680,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:18 PM,3778,-23.565680,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,295.464,,
CTPA,10001005,2/19/2015 1:36:19 PM,3779,-23.565680,-46.575157,FTP DL,6,9634,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:20 PM,3780,-23.565678,-46.575160,FTP DL,6,9634,3.49,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:21 PM,3781,-23.565675,-46.575158,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:22 PM,3782,-23.565670,-46.575153,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:23 PM,3783,-23.565667,-46.575152,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:24 PM,3784,-23.565667,-46.575153,FTP DL,6,9634,4.03,,GPRS,,,,,2,2,,330.172,,
CTPA,10001005,2/19/2015 1:36:25 PM,3785,-23.565667,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,257.471,,
CTPA,10001005,2/19/2015 1:36:26 PM,3786,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:27 PM,3787,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:28 PM,3788,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:29 PM,3789,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,1,,244.706,,
CTPA,10001005,2/19/2015 1:36:30 PM,3790,-23.565665,-46.575155,FTP DL,6,9634,2.72,,GPRS,,,,,2,1,,188.977,,
CTPA,10001005,2/19/2015 1:36:31 PM,3791,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:32 PM,3792,-23.565665,-46.575155,FTP DL,6,9634,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:33 PM,3793,-23.565665,-46.575155,FTP DL,6,8922,,,GPRS,,,,,1,2,,296.591,,
CTPA,10001005,2/19/2015 1:36:34 PM,3794,-23.565665,-46.575153,FTP DL,6,8922,,,GPRS,,,,,2,1,,273.973,,
CTPA,10001005,2/19/2015 1:36:35 PM,3795,-23.565662,-46.575155,FTP DL,6,8922,3.32,,GPRS,,,,,2,2,,163.963,,
CTPA,10001005,2/19/2015 1:36:36 PM,3796,-23.565647,-46.575160,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:37 PM,3797,-23.565622,-46.575175,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:38 PM,3798,-23.565587,-46.575195,FTP DL,6,8922,4.76,,GPRS,,,,,2,2,,306.897,,
CTPA,10001005,2/19/2015 1:36:39 PM,3799,-23.565543,-46.575220,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:40 PM,3800,-23.565490,-46.575253,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:41 PM,3801,-23.565417,-46.575287,FTP DL,6,8922,5.29,,GPRS,,,,,2,1,,322.906,,
CTPA,10001005,2/19/2015 1:36:42 PM,3802,-23.565330,-46.575325,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:43 PM,3803,-23.565238,-46.575368,FTP DL,6,8922,,,GPRS,,,,,2,1,,261.357,,
CTPA,10001005,2/19/2015 1:36:44 PM,3804,-23.565138,-46.575410,FTP DL,6,8922,,,GPRS,,,,,2,1,,364.821,,
CTPA,10001005,2/19/2015 1:36:45 PM,3805,-23.565025,-46.575457,FTP DL,6,8922,4.17,,GPRS,,,,,2,1,,237.037,,
CTPA,10001005,2/19/2015 1:36:46 PM,3806,-23.564897,-46.575502,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:47 PM,3807,-23.564758,-46.575552,FTP DL,6,8922,,,GPRS,,,,,2,2,,374.606,,
CTPA,10001005,2/19/2015 1:36:48 PM,3808,-23.564612,-46.575607,FTP DL,6,8922,5.1,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:49 PM,3809,-23.564457,-46.575660,FTP DL,6,8922,,,GPRS,,,,,2,2,,295.688,,
CTPA,10001005,2/19/2015 1:36:50 PM,3810,-23.564303,-46.575708,FTP DL,6,8922,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:51 PM,3811,-23.564143,-46.575755,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:52 PM,3812,-23.563982,-46.575800,FTP DL,6,8922,3.9,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:36:53 PM,3813,-23.563817,-46.575845,FTP DL,6,8922,,,GPRS,,,,,2,1,,298.717,,
CTPA,10001005,2/19/2015 1:36:54 PM,3814,-23.563652,-46.575890,FTP DL,6,8922,,,GPRS,,,,,2,2,,385.078,,
CTPA,10001005,2/19/2015 1:36:55 PM,3815,-23.563487,-46.575937,FTP DL,6,8922,4.52,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:56 PM,3816,-23.563322,-46.575985,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:57 PM,3817,-23.563155,-46.576030,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:58 PM,3818,-23.562988,-46.576075,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:36:59 PM,3819,-23.562825,-46.576120,FTP DL,6,8922,5.18,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:00 PM,3820,-23.562665,-46.576162,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:01 PM,3821,-23.562507,-46.576198,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:02 PM,3822,-23.562350,-46.576237,FTP DL,6,8922,4.68,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:03 PM,3823,-23.562198,-46.576277,FTP DL,6,8922,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:37:04 PM,3824,-23.562048,-46.576318,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:05 PM,3825,-23.561897,-46.576365,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:06 PM,3826,-23.561740,-46.576413,FTP DL,6,8922,3.92,,GPRS,,,,,2,1,,381.02,,
CTPA,10001005,2/19/2015 1:37:07 PM,3827,-23.561575,-46.576460,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:08 PM,3828,-23.561407,-46.576507,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:09 PM,3829,-23.561242,-46.576552,FTP DL,6,8922,5.25,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:10 PM,3830,-23.561082,-46.576597,FTP DL,6,8922,,,GPRS,,,,,2,1,,303.166,,
CTPA,10001005,2/19/2015 1:37:11 PM,3831,-23.560917,-46.576643,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:12 PM,3832,-23.560750,-46.576692,FTP DL,6,8922,4.72,,GPRS,,,,,2,2,,330.275,,
CTPA,10001005,2/19/2015 1:37:13 PM,3833,-23.560588,-46.576735,FTP DL,6,8922,,,GPRS,,,,,2,1,,220.842,,
CTPA,10001005,2/19/2015 1:37:14 PM,3834,-23.560435,-46.576778,FTP DL,6,8922,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:15 PM,3835,-23.560292,-46.576820,FTP DL,6,8922,,,GPRS,,,,,2,2,,214.909,,
CTPA,10001005,2/19/2015 1:37:16 PM,3836,-23.560167,-46.576858,FTP DL,6,8924,4.25,,GPRS,,,,,2,2,,183.697,,
CTPA,10001005,2/19/2015 1:37:17 PM,3837,-23.560053,-46.576895,FTP DL,6,8924,,,GPRS,,,,,2,2,,120.641,,
CTPA,10001005,2/19/2015 1:37:18 PM,3838,-23.559947,-46.576935,FTP DL,6,8924,,,GPRS,,,,,2,1,,122.138,,
CTPA,10001005,2/19/2015 1:37:19 PM,3839,-23.559848,-46.576975,FTP DL,6,8924,,,GPRS,,,,,2,1,,122.959,,
CTPA,10001005,2/19/2015 1:37:20 PM,3840,-23.559758,-46.577015,FTP DL,6,8924,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:21 PM,3841,-23.559675,-46.577053,FTP DL,6,8924,3.44,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:37:22 PM,3842,-23.559598,-46.577088,FTP DL,6,8924,,,GPRS,,,,,1,2,,382.56,,
CTPA,10001005,2/19/2015 1:37:23 PM,3843,-23.559530,-46.577122,FTP DL,6,8924,,,GPRS,,,,,1,1,,,,
CTPA,10001005,2/19/2015 1:37:24 PM,3844,-23.559468,-46.577153,FTP DL,6,8924,,,GPRS,,,,,2,2,0,105.35,,
CTPA,10001005,2/19/2015 1:37:25 PM,3845,-23.559413,-46.577182,FTP DL,6,8924,,,GPRS,,,,,2,1,436131.1,224.719,,
CTPA,10001005,2/19/2015 1:38:55 PM,3846,-23.556627,-46.577370,FTP DL,7,10846,,,GPRS,,,,,,,,,,
CTPA,10001005,2/19/2015 1:38:56 PM,3847,-23.556627,-46.577370,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:38:57 PM,3848,-23.556627,-46.577370,FTP DL,7,10846,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:38:58 PM,3849,-23.556627,-46.577370,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:38:59 PM,3850,-23.556625,-46.577370,FTP DL,7,10846,,,GPRS,,,,,2,2,,428.48,,
CTPA,10001005,2/19/2015 1:39:00 PM,3851,-23.556618,-46.577367,FTP DL,7,10846,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:39:01 PM,3852,-23.556605,-46.577363,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:02 PM,3853,-23.556577,-46.577355,FTP DL,7,10846,,,GPRS,,,,,2,1,,509.148,,
CTPA,10001005,2/19/2015 1:39:03 PM,3854,-23.556535,-46.577342,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:04 PM,3855,-23.556483,-46.577325,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:05 PM,3856,-23.556425,-46.577307,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:06 PM,3857,-23.556358,-46.577285,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:07 PM,3858,-23.556282,-46.577262,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:08 PM,3859,-23.556195,-46.577237,FTP DL,7,10846,,,GPRS,,,,,2,2,51258.61,,,
CTPA,10001005,2/19/2015 1:39:09 PM,3860,-23.556098,-46.577212,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:10 PM,3861,-23.556000,-46.577185,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:11 PM,3862,-23.555903,-46.577160,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:12 PM,3863,-23.555812,-46.577135,FTP DL,7,10846,,,GPRS,,,,,2,2,,353.313,,
CTPA,10001005,2/19/2015 1:39:13 PM,3864,-23.555718,-46.577108,FTP DL,7,10846,,,GPRS,,,,,2,2,,339.223,,
CTPA,10001005,2/19/2015 1:39:14 PM,3865,-23.555620,-46.577083,FTP DL,7,10846,1.13,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/19/2015 1:39:15 PM,3866,-23.555517,-46.577055,FTP DL,7,10846,,,GPRS,,,,,2,2,,99.071,,
CTPA,10001005,2/19/2015 1:39:16 PM,3867,-23.555408,-46.577027,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:17 PM,3868,-23.555295,-46.576995,FTP DL,7,10846,4.95,,GPRS,,,,,2,1,,445.683,,
CTPA,10001005,2/19/2015 1:39:18 PM,3869,-23.555173,-46.576962,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:19 PM,3870,-23.555047,-46.576925,FTP DL,7,10846,,,GPRS,,,,,2,1,,324.274,,
CTPA,10001005,2/19/2015 1:39:20 PM,3871,-23.554915,-46.576888,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:21 PM,3872,-23.554783,-46.576853,FTP DL,7,10846,4.87,,GPRS,,,,,2,1,,385.026,,
CTPA,10001005,2/19/2015 1:39:22 PM,3873,-23.554652,-46.576818,FTP DL,7,10846,,,GPRS,,,,,2,2,,310.68,,
CTPA,10001005,2/19/2015 1:39:23 PM,3874,-23.554518,-46.576788,FTP DL,7,10846,,,GPRS,,,,,2,2,,339.137,,
CTPA,10001005,2/19/2015 1:39:24 PM,3875,-23.554383,-46.576762,FTP DL,7,10846,4.94,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:25 PM,3876,-23.554243,-46.576743,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:26 PM,3877,-23.554100,-46.576730,FTP DL,7,10846,,,GPRS,,,,,2,1,,339.73,,
CTPA,10001005,2/19/2015 1:39:27 PM,3878,-23.553955,-46.576727,FTP DL,7,10846,5.14,,GPRS,,,,,2,1,,310.249,,
CTPA,10001005,2/19/2015 1:39:28 PM,3879,-23.553808,-46.576732,FTP DL,7,10846,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:29 PM,3880,-23.553663,-46.576743,FTP DL,7,10846,,,GPRS,,,,,2,2,,298.755,,
CTPA,10001005,2/19/2015 1:39:30 PM,3881,-23.553522,-46.576762,FTP DL,7,10846,4.97,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:31 PM,3882,-23.553387,-46.576787,FTP DL,7,10844,,,GPRS,,,,,1,2,,343.163,,
CTPA,10001005,2/19/2015 1:39:32 PM,3883,-23.553255,-46.576820,FTP DL,7,10844,,,GPRS,,,,,2,2,,102.318,,
CTPA,10001005,2/19/2015 1:39:33 PM,3884,-23.553132,-46.576858,FTP DL,7,10844,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:34 PM,3885,-23.553013,-46.576902,FTP DL,7,10844,,,,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:39:35 PM,3886,-23.552905,-46.576948,FTP DL,7,10844,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/19/2015 1:39:36 PM,3887,-23.552805,-46.576995,FTP DL,7,10844,,,GSM,,,,,,,,,,
CTPA,10001005,2/19/2015 1:39:37 PM,3888,-23.552712,-46.577043,FTP DL,7,10844,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:39:38 PM,3889,-23.552620,-46.577097,FTP DL,7,10844,,,GSM,,,,,,,,,,
CTPA,10001005,2/19/2015 1:39:39 PM,3890,-23.552525,-46.577152,FTP DL,7,10844,,,GSM,,,,,1,2,,,,
CTPA,10001005,2/19/2015 1:39:40 PM,3891,-23.552423,-46.577205,FTP DL,7,10844,,,GPRS,,,,,1,2,47890.28,33.495,,
